x,y1,y2
14.0900000000,54.6903319380,0.0000000000
14.1000000000,54.6699709158,0.0000000000
14.1100000000,54.6495946521,0.0000000000
14.1200000000,54.6292032600,0.0000000000
14.1300000000,54.6087968523,0.0000000000
14.1400000000,54.5883755414,0.0000000000
14.1500000000,54.5679394395,0.0000000000
14.1600000000,54.5474886585,0.0000000000
14.1700000000,54.5270233100,0.0000000000
14.1800000000,54.5065435051,0.0000000000
14.1900000000,54.4860493550,0.0000000000
14.2000000000,54.4655409703,0.0000000000
14.2100000000,54.4450184614,0.0000000000
14.2200000000,54.4244819383,0.0000000000
14.2300000000,54.4039315109,0.0000000000
14.2400000000,54.3833672887,0.0000000000
14.2500000000,54.3627893808,0.0000000000
14.2600000000,54.3421978963,0.0000000000
14.2700000000,54.3215929437,0.0000000000
14.2800000000,54.3009746313,0.0000000000
14.2900000000,54.2803430673,0.0000000000
14.3000000000,54.2596983593,0.0000000000
14.3100000000,54.2390406148,0.0000000000
14.3200000000,54.2183699410,0.0000000000
14.3300000000,54.1976864448,0.0000000000
14.3400000000,54.1769902328,0.0000000000
14.3500000000,54.1562814112,0.0000000000
14.3600000000,54.1355600862,0.0000000000
14.3700000000,54.1148263633,0.0000000000
14.3800000000,54.0940803482,0.0000000000
14.3900000000,54.0733221459,0.0000000000
14.4000000000,54.0525518613,0.0000000000
14.4100000000,54.0317695991,0.0000000000
14.4200000000,54.0109754635,0.0000000000
14.4300000000,53.9901695585,0.0000000000
14.4400000000,53.9693519879,0.0000000000
14.4500000000,53.9485228551,0.0000000000
14.4600000000,53.9276822634,0.0000000000
14.4700000000,53.9068303156,0.0000000000
14.4800000000,53.8859671143,0.0000000000
14.4900000000,53.8650927619,0.0000000000
14.5000000000,53.8442073604,0.0000000000
14.5100000000,53.8233110116,0.0000000000
14.5200000000,53.8024038170,0.0000000000
14.5300000000,53.7814858778,0.0000000000
14.5400000000,53.7605572949,0.0000000000
14.5500000000,53.7396181691,0.0000000000
14.5600000000,53.7186686006,0.0000000000
14.5700000000,53.6977086896,0.0000000000
14.5800000000,53.6767385360,0.0000000000
14.5900000000,53.6557582393,0.0000000000
14.6000000000,53.6347678987,0.0000000000
14.6100000000,53.6137676133,0.0000000000
14.6200000000,53.5927574819,0.0000000000
14.6300000000,53.5717376028,0.0000000000
14.6400000000,53.5507080742,0.0000000000
14.6500000000,53.5296689942,0.0000000000
